Name                                                              Type               Forward_MACs    FPercent    Memory      MPercent    Params     PPercent    InShape       OutShape
/features/features.13/block/block.0/block.0.0/Conv                Conv               14,883,456      6.40%       830,592     1.28%       75,936     1.39%       1x112x14x14   1x672x14x14
/features/features.13/block/block.0/block.0.2/HardSigmoid         HardSigmoid        526,848         0.23%       526,848     0.81%       0          0.00%       1x672x14x14   1x672x14x14
/features/features.13/block/block.0/block.0.2/Mul                 Mul                131,712         0.06%       526,848     0.81%       0          0.00%       1x672x14x14   1x672x14x14
/features/features.13/block/block.1/block.1.0/Conv                Conv               856,128         0.37%       201,600     0.31%       17,472     0.32%       1x672x14x14   1x672x7x7
/features/features.13/block/block.1/block.1.2/HardSigmoid         HardSigmoid        131,712         0.06%       131,712     0.20%       0          0.00%       1x672x7x7     1x672x7x7
/features/features.13/block/block.1/block.1.2/Mul                 Mul                32,928          0.01%       131,712     0.20%       0          0.00%       1x672x7x7     1x672x7x7
/features/features.13/block/block.2/avgpool/GlobalAveragePool     GlobalAveragePool  35,616          0.02%       2,688       0.00%       0          0.00%       1x672x7x7     1x672x1x1
/features/features.13/block/block.2/fc1/Conv                      Conv               113,064         0.05%       452,928     0.70%       113,064    2.07%       1x672x1x1     1x168x1x1
/features/features.13/block/block.2/activation/Relu               Relu               168             0.00%       672         0.00%       0          0.00%       1x168x1x1     1x168x1x1
/features/features.13/block/block.2/fc2/Conv                      Conv               113,568         0.05%       456,960     0.70%       113,568    2.08%       1x168x1x1     1x672x1x1
/features/features.13/block/block.2/scale_activation/HardSigmoid  HardSigmoid        2,688           0.00%       2,688       0.00%       0          0.00%       1x672x1x1     1x672x1x1
/features/features.13/block/block.2/Mul                           Mul                32,928          0.01%       131,712     0.20%       0          0.00%       1x672x1x1     1x672x7x7
/features/features.13/block/block.3/block.3.0/Conv                Conv               5,276,320       2.27%       462,080     0.71%       107,680    1.97%       1x672x7x7     1x160x7x7
/features/features.14/block/block.0/block.0.0/Conv                Conv               7,573,440       3.26%       806,400     1.24%       154,560    2.83%       1x160x7x7     1x960x7x7
/features/features.14/block/block.0/block.0.2/HardSigmoid         HardSigmoid        188,160         0.08%       188,160     0.29%       0          0.00%       1x960x7x7     1x960x7x7
/features/features.14/block/block.0/block.0.2/Mul                 Mul                47,040          0.02%       188,160     0.29%       0          0.00%       1x960x7x7     1x960x7x7
/features/features.14/block/block.1/block.1.0/Conv                Conv               1,223,040       0.53%       288,000     0.44%       24,960     0.46%       1x960x7x7     1x960x7x7
/features/features.14/block/block.1/block.1.2/HardSigmoid         HardSigmoid        188,160         0.08%       188,160     0.29%       0          0.00%       1x960x7x7     1x960x7x7
/features/features.14/block/block.1/block.1.2/Mul                 Mul                47,040          0.02%       188,160     0.29%       0          0.00%       1x960x7x7     1x960x7x7
/features/features.14/block/block.2/avgpool/GlobalAveragePool     GlobalAveragePool  50,880          0.02%       3,840       0.01%       0          0.00%       1x960x7x7     1x960x1x1
/features/features.14/block/block.2/fc1/Conv                      Conv               230,640         0.10%       923,520     1.42%       230,640    4.22%       1x960x1x1     1x240x1x1
/features/features.14/block/block.2/activation/Relu               Relu               240             0.00%       960         0.00%       0          0.00%       1x240x1x1     1x240x1x1
/features/features.14/block/block.2/fc2/Conv                      Conv               231,360         0.10%       929,280     1.43%       231,360    4.23%       1x240x1x1     1x960x1x1
/features/features.14/block/block.2/scale_activation/HardSigmoid  HardSigmoid        3,840           0.00%       3,840       0.01%       0          0.00%       1x960x1x1     1x960x1x1
/features/features.14/block/block.2/Mul                           Mul                47,040          0.02%       188,160     0.29%       0          0.00%       1x960x1x1     1x960x7x7
/features/features.14/block/block.3/block.3.0/Conv                Conv               7,534,240       3.24%       646,400     0.99%       153,760    2.81%       1x960x7x7     1x160x7x7
/features/features.14/Add                                         Add                7,840           0.00%       31,360      0.05%       0          0.00%       1x160x7x7     1x160x7x7
/features/features.15/block/block.0/block.0.0/Conv                Conv               7,573,440       3.26%       806,400     1.24%       154,560    2.83%       1x160x7x7     1x960x7x7
/features/features.15/block/block.0/block.0.2/HardSigmoid         HardSigmoid        188,160         0.08%       188,160     0.29%       0          0.00%       1x960x7x7     1x960x7x7
/features/features.15/block/block.0/block.0.2/Mul                 Mul                47,040          0.02%       188,160     0.29%       0          0.00%       1x960x7x7     1x960x7x7
/features/features.15/block/block.1/block.1.0/Conv                Conv               1,223,040       0.53%       288,000     0.44%       24,960     0.46%       1x960x7x7     1x960x7x7
/features/features.15/block/block.1/block.1.2/HardSigmoid         HardSigmoid        188,160         0.08%       188,160     0.29%       0          0.00%       1x960x7x7     1x960x7x7
/features/features.15/block/block.1/block.1.2/Mul                 Mul                47,040          0.02%       188,160     0.29%       0          0.00%       1x960x7x7     1x960x7x7
/features/features.15/block/block.2/avgpool/GlobalAveragePool     GlobalAveragePool  50,880          0.02%       3,840       0.01%       0          0.00%       1x960x7x7     1x960x1x1
/features/features.15/block/block.2/fc1/Conv                      Conv               230,640         0.10%       923,520     1.42%       230,640    4.22%       1x960x1x1     1x240x1x1
/features/features.15/block/block.2/activation/Relu               Relu               240             0.00%       960         0.00%       0          0.00%       1x240x1x1     1x240x1x1
/features/features.15/block/block.2/fc2/Conv                      Conv               231,360         0.10%       929,280     1.43%       231,360    4.23%       1x240x1x1     1x960x1x1
/features/features.15/block/block.2/scale_activation/HardSigmoid  HardSigmoid        3,840           0.00%       3,840       0.01%       0          0.00%       1x960x1x1     1x960x1x1
/features/features.15/block/block.2/Mul                           Mul                47,040          0.02%       188,160     0.29%       0          0.00%       1x960x1x1     1x960x7x7
/features/features.15/block/block.3/block.3.0/Conv                Conv               7,534,240       3.24%       646,400     0.99%       153,760    2.81%       1x960x7x7     1x160x7x7
/features/features.15/Add                                         Add                7,840           0.00%       31,360      0.05%       0          0.00%       1x160x7x7     1x160x7x7
/features/features.16/features.16.0/Conv                          Conv               7,573,440       3.26%       806,400     1.24%       154,560    2.83%       1x160x7x7     1x960x7x7
/features/features.16/features.16.2/HardSigmoid                   HardSigmoid        188,160         0.08%       188,160     0.29%       0          0.00%       1x960x7x7     1x960x7x7
/features/features.16/features.16.2/Mul                           Mul                47,040          0.02%       188,160     0.29%       0          0.00%       1x960x7x7     1x960x7x7
/avgpool/GlobalAveragePool                                        GlobalAveragePool  50,880          0.02%       3,840       0.01%       0          0.00%       1x960x7x7     1x960x1x1
/Flatten                                                          Flatten            0               0.00%       3,840       0.01%       0          0.00%       1x960x1x1     1x960
/classifier/classifier.0/Gemm                                     Gemm               1,230,080       0.53%       4,925,440   7.58%       1,230,080  22.48%      1x960         1x1280
/classifier/classifier.1/HardSigmoid                              HardSigmoid        5,120           0.00%       5,120       0.01%       0          0.00%       1x1280        1x1280
/classifier/classifier.1/Mul                                      Mul                1,280           0.00%       5,120       0.01%       0          0.00%       1x1280        1x1280
/classifier/classifier.3/Gemm                                     Gemm               1,281,000       0.55%       5,128,000   7.89%       1,281,000  23.42%      1x1280        1x1000
Total                                                             _                  232,570,144     100%        64,986,880  100%        5,470,832  100%        _             _
